endTime,artistName,trackName,msPlayed
2022-05-22 18:32,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,93134
2022-05-22 18:35,The Weeknd,Can't Feel My Face,213475
2022-05-22 18:41,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-22 19:52,Arijit Singh,Ve Maahi,33164
2022-05-23 02:08,Chris Brown,Go Crazy,176960
2022-05-23 02:11,Ed Sheeran,Beautiful People (feat. Khalid),163467
2022-05-23 03:09,Sagar Desai,Guilty Minds - Title Track,76629
2022-05-23 05:16,DIVINE,Disco Rap,222694
2022-05-23 05:18,DIVINE,Shehnai,153514
2022-05-23 05:21,DIVINE,Rider,171416
2022-05-24 02:35,Selena Gomez & The Scene,Naturally,202573
2022-05-24 02:38,Ariana Grande,positions,172324
2022-05-24 02:42,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2022-05-24 02:44,Jax Jones,Harder (with Bebe Rexha),159760
2022-05-24 02:47,Alan Walker,On My Way,193797
2022-05-24 02:53,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-05-24 03:08,Chris Brown,Go Crazy,26766
2022-05-24 04:41,Chris Brown,Go Crazy,176694
2022-05-24 04:46,Shawn Mendes,Señorita,190748
2022-05-24 04:49,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),192875
2022-05-24 04:52,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),197887
2022-05-24 04:55,Ava Max,Take You To Hell,164406
2022-05-24 04:59,The Pussycat Dolls,React,204041
2022-05-24 05:03,Justin Bieber,Intentions,212806
2022-05-24 05:07,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),246509
2022-05-24 18:28,Trevor Daniel,Falling,159341
2022-05-24 18:29,Sabrina Carpenter,Sue Me,82190
2022-05-24 18:32,Jay Sean,Stolen - Original Full Length Version,160272
2022-05-25 02:58,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",1247
2022-05-25 03:02,Ananya Bhat,Mehabooba,213750
2022-05-25 03:22,Pritam,Ye Tune Kya Kiya,314239
2022-05-25 03:26,Priya Saraiya,"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",227143
2022-05-25 03:31,Pritam,"Main Ki Karaan? (From ""Laal Singh Chaddha"")",254228
2022-05-25 03:35,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-25 03:39,Vishal Mishra,Kaise Hua,234722
2022-05-25 03:42,Manan Bhardwaj,Shiddat Title Track,230875
2022-05-25 03:46,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-25 03:50,Arko,Dariya,217992
2022-05-25 03:54,Neeti Mohan,Meri Jaan,238103
2022-05-25 03:59,Pritam,Khairiyat,280281
2022-05-25 04:02,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
2022-05-25 04:06,Akhil Sachdeva,Humsafar,234096
2022-05-25 06:34,Sabrina Carpenter,Skin,99608
2022-05-25 06:35,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),77109
2022-05-25 10:56,Jay Sean,Maybe (Shayad),211866
2022-05-25 11:00,Miss Pooja,"Second Hand Jawaani (From ""Cocktail"")",211433
2022-05-25 14:43,Jay Sean,Maybe (Shayad),125404
2022-05-25 14:50,Johnny Orlando,What If (I Told You I Like You),30090
2022-05-25 14:53,Jay Sean,Maybe (Shayad),174273
2022-05-25 14:58,Bali,Sunn Na,104219
2022-05-25 15:01,Sagar Desai,Guilty Minds - Title Track,131319
2022-05-25 15:05,Johny Seth,Beauty Overloaded,171860
2022-05-25 16:09,Sagar Desai,Guilty Minds - Title Track,177393
2022-05-25 16:13,Sagar Desai,Dil Choor Choor Hua,246194
2022-05-25 16:16,Cyli Khare,Gheri Mori Patwar,191020
2022-05-25 16:18,Sagar Desai,Lil Itch,93871
2022-05-25 16:21,Sagar Desai,Guilty Minds - Title Track,177498
2022-05-25 16:22,Sagar Desai,Hakk Maangte,59675
2022-05-25 16:26,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",241172
2022-05-25 16:31,A.R. Rahman,Kun Faya Kun,322531
2022-05-25 16:33,Sia,Unstoppable,100054
2022-05-25 17:45,Shankar Mahadevan,Mano Yah Na Mano - Breathless,12645
2022-05-25 17:45,Shankar Mahadevan,Tere Khayalon Se - Breathless,12237
2022-05-25 17:47,Shankar Mahadevan,Breathless - Shankar Mahadevan,89772
2022-05-26 02:40,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",241304
2022-05-26 02:45,Ram Sampath,"Nakkadwaley Disco, Udhaarwaley Khisko",236556
2022-05-26 02:47,Ram Sampath,Saigal Blues,156188
2022-05-26 02:50,Ram Sampath,Bedardi Raja,146477
2022-05-26 02:52,Ram Sampath,Jaa Chudail,157647
2022-05-26 02:55,Ram Sampath,Tere Siva,145201
2022-05-26 03:06,Ram Sampath,Switty Tera Pyaar Chaida,88428
2022-05-26 05:25,Shankar Mahadevan,Breathless - Shankar Mahadevan,105316
2022-05-26 05:26,Shankar Mahadevan,Tere Khayalon Se - Breathless,12400
2022-05-26 05:29,Shankar Mahadevan,Breathless - Album - Breathless 98,197685
2022-05-26 05:55,Shankar Mahadevan,Tu Pass Hai,61331
2022-05-26 06:34,Charlie Puth,Attention,164181
2022-05-26 14:15,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-26 14:17,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",99204
2022-05-26 14:17,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",1501
2022-05-26 14:21,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",240683
2022-05-26 14:24,Shankar Mahadevan,Breathless - Album - Breathless 98,185498
2022-05-26 14:27,Sagar Desai,Guilty Minds - Title Track,177389
2022-05-26 14:27,Ram Sampath,Saigal Blues,4541
2022-05-26 15:50,Dino James,Arambol,195182
2022-05-26 15:53,Charlie Puth,Light Switch,185680
2022-05-26 16:05,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",118491
2022-05-26 16:41,Cash Cash,Hero (feat. Christina Perri),197630
2022-05-26 16:45,Naomi Scott,Speechless (Full),208658
2022-05-26 16:50,Christina Perri,A Thousand Years,284978
2022-05-26 17:35,Ananya Bhat,Mehabooba,213750
2022-05-26 17:40,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-05-26 17:43,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-26 17:47,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-26 17:52,Jubin Nautiyal,"Ik Tu Hai ❤️ (From ""Attack"")",250633
2022-05-26 17:56,Shreya Ghoshal,Jab Saiyaan,247784
2022-05-26 18:00,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",248006
2022-05-26 18:04,OAFF,Doobey,219686
2022-05-26 18:08,Neeti Mohan,Meri Jaan,238103
2022-05-26 18:12,Mithoon,"Aashiqui Aa Gayi(From ""Radhe Shyam"")",260133
2022-05-26 18:15,OAFF,"Gehraiyaan Title Track (From ""Gehraiyaan"")",179032
2022-05-26 18:19,Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",224072
2022-05-26 18:22,OAFF,"Doobey (From ""Gehraiyaan"")",219686
2022-05-26 18:25,Sachet-Parampara,"Baliye Re (From ""Jersey"")",187088
2022-05-26 18:30,A.R. Rahman,"Rait Zara Si (From ""Atrangi Re"")",291462
2022-05-26 18:35,Arijit Singh,"Mere Yaaraa (From ""Sooryavanshi"")",285163
2022-05-26 18:39,Sachet Tandon,"Mehram (From ""Jersey"")",227784
2022-05-26 18:44,Ayushmann Khurrana,"Maafi (From ""Chandigarh Kare Aashiqui"")",260179
2022-05-26 18:48,Priya Saraiya,"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",227143
2022-05-26 18:52,Rochak Kohli,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",284233
2022-05-26 18:58,Pritam,"Tumse Bhi Zyada (From ""Tadap"")",319100
2022-05-26 19:01,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",230292
2022-05-26 19:05,Manan Bhardwaj,Chitta,228189
2022-05-26 19:09,Manan Bhardwaj,Chitta,228189
2022-05-26 19:13,Manan Bhardwaj,Chitta,228189
2022-05-26 19:17,Manan Bhardwaj,Chitta,228189
2022-05-26 19:21,Manan Bhardwaj,Chitta,228189
2022-05-26 19:24,Manan Bhardwaj,Chitta,228189
2022-05-26 19:28,Manan Bhardwaj,Chitta,228189
2022-05-26 19:32,Manan Bhardwaj,Chitta,228189
2022-05-27 00:26,Manan Bhardwaj,Chitta,161200
2022-05-27 02:02,Shankar Mahadevan,Breathless - Shankar Mahadevan,154705
2022-05-27 02:06,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",241304
2022-05-27 02:10,Imagine Dragons,Walking The Wire,232906
2022-05-27 03:55,Sia,Unstoppable,37263
2022-05-27 04:36,Christina Perri,human,180591
2022-05-27 04:37,Ed Sheeran,Bad Habits,196
2022-05-27 04:37,Emma Heesters,Kill This Love - English Version,190
2022-05-27 04:37,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),464
2022-05-27 04:37,Little Mix,Black Magic,193
2022-05-27 04:37,Priyanka Chopra,Exotic,939
2022-05-27 04:39,Pritam,Shayad - English Rendition,160980
2022-05-27 04:43,Dua Lipa,Levitating,203809
2022-05-27 04:46,Justin Bieber,Intentions,212821
2022-05-27 04:50,Bastille,Another Place,213301
2022-05-27 04:54,Pitbull,Mueve La Cintura,193051
2022-05-27 04:57,Selena Gomez & The Scene,Naturally,191824
2022-05-27 06:42,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",129450
2022-05-27 06:44,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",122481
2022-05-27 06:47,Sagar Desai,Guilty Minds - Title Track,177392
2022-05-27 06:51,Ed Sheeran,Bad Habits,230721
2022-05-27 06:52,Chris Brown,Go Crazy,7748
2022-05-27 06:55,Selena Gomez & The Scene,Naturally,202521
2022-05-27 06:56,Selena Gomez & The Scene,Love You Like A Love Song,57960
2022-05-27 14:24,Priya Saraiya,"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",227143
2022-05-27 14:25,Rochak Kohli,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",51020
2022-05-27 14:29,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-27 14:30,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",38692
2022-05-27 14:56,Selena Gomez & The Scene,Love You Like A Love Song,90003
2022-05-27 15:44,Ananya Bhat,Mehabooba,213750
2022-05-27 15:48,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283238
2022-05-27 15:52,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-27 15:55,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-27 15:58,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-27 16:00,Arijit Singh,Atak Gaya - Arijit Singh,1018
2022-05-27 16:03,NAALAYAK,Sahil,121083
2022-05-28 00:07,A.R. Rahman,Parade De La Bastille,21520
2022-05-28 00:07,Kid Cudi,Pursuit Of Happiness (Nightmare),6836
2022-05-28 00:07,Imagine Dragons,Walking The Wire,1153
2022-05-28 00:07,Shankar Mahadevan,Breathless - Shankar Mahadevan,3554
2022-05-28 00:11,Shae Gill,Pasoori,224146
2022-05-28 00:13,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-28 00:19,Sachin Sanghvi,Rangreza,382466
2022-05-28 00:21,SKY THE SANGEETKAR,Love Mixtape (Mashup Lofi),92274
2022-05-28 00:24,DJ Akhil Talreja,Tere Bina x Love Me Like You Do,222068
2022-05-28 00:33,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,490434
2022-05-28 00:41,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,490434
2022-05-28 00:49,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,490434
2022-05-28 00:52,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,5812
2022-05-28 00:52,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,192782
2022-05-28 00:55,OAFF,Gehraiyaan Title Track,179032
2022-05-28 00:59,Arijit Singh,Sukoon Mila,200437
2022-05-28 01:04,Yasser Desai,Tenu Na Bol Pawaan,295352
2022-05-28 01:07,Vishal Mishra,Teri Hogaiyaan,175874
2022-05-28 01:11,Arijit Singh,"Heeriye (feat. Ritu Raj, Aishwarya Majmudar, Salman Shaikh and Anudutt Shamain)",218005
2022-05-28 01:50,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-28 01:54,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-05-28 01:58,Ananya Bhat,Mehabooba,213750
2022-05-28 02:03,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-05-28 02:06,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-28 02:10,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-28 02:14,Jubin Nautiyal,"Ik Tu Hai ❤️ (From ""Attack"")",250633
2022-05-28 02:19,Shreya Ghoshal,Jab Saiyaan,247784
2022-05-28 02:23,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",248006
2022-05-28 02:26,OAFF,Doobey,219686
2022-05-28 02:30,Neeti Mohan,Meri Jaan,238103
2022-05-28 02:35,Mithoon,"Aashiqui Aa Gayi(From ""Radhe Shyam"")",260133
2022-05-28 02:38,OAFF,"Gehraiyaan Title Track (From ""Gehraiyaan"")",179032
2022-05-28 02:41,Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",224072
2022-05-28 02:45,OAFF,"Doobey (From ""Gehraiyaan"")",219686
2022-05-28 03:01,Sachet-Parampara,"Baliye Re (From ""Jersey"")",133003
2022-05-28 13:56,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",193
2022-05-28 13:56,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",27193
2022-05-28 13:56,Priya Saraiya,"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",7051
2022-05-28 14:02,Mithoon,"Soch Liya (From ""Radhe Shyam"")",367605
2022-05-28 14:06,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-28 14:10,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-28 15:43,Jubin Nautiyal,"Ik Tu Hai ❤️ (From ""Attack"")",133395
2022-05-28 17:02,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-05-28 17:05,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-29 01:26,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",122834
2022-05-29 06:13,Trevor Daniel,Falling,150954
2022-05-29 06:16,Vishal-Shekhar,Firecracker,138551
2022-05-29 06:18,JONY,Love Your Voice,3455
2022-05-29 06:18,Elijah N,Stick Together,2687
2022-05-29 06:18,NAALAYAK,Sahil,132526
2022-05-29 06:21,Dino James,Wishlist (feat. Kaprila),149115
2022-05-29 06:23,Jay Sean,Lights Off,3882
2022-05-29 06:26,Dino James,Girlfriend,191356
2022-05-29 06:26,Dino James,Unstoppable,30408
2022-05-29 06:27,Arjun,Excuse Me Girl (Ambarsariya),38655
2022-05-29 12:32,Arjun,Punjabi Mashup,84186
2022-05-29 12:37,Ananya Bhat,Mehabooba,213750
2022-05-29 12:42,Arijit Singh,Atak Gaya - Arijit Singh,1565
2022-05-29 12:42,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-05-29 12:47,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-05-29 12:50,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-29 12:54,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-29 12:58,Jubin Nautiyal,"Ik Tu Hai ❤️ (From ""Attack"")",250633
2022-05-29 13:02,Shreya Ghoshal,Jab Saiyaan,247784
2022-05-29 13:04,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",16730
2022-05-29 13:04,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",106784
2022-05-29 13:05,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-29 13:09,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-05-29 13:21,Ananya Bhat,Mehabooba,165209
2022-05-29 13:36,Mithoon,"Soch Liya (From ""Radhe Shyam"")",80801
2022-05-29 13:37,Ananya Bhat,Mehabooba,1461
2022-05-29 13:37,Mithoon,"Soch Liya (From ""Radhe Shyam"")",345
2022-05-29 13:40,Arijit Singh,Atak Gaya - Arijit Singh,203059
2022-05-29 13:44,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",240117
2022-05-29 13:48,Jubin Nautiyal,"Ik Tu Hai ❤️ (From ""Attack"")",250633
2022-05-29 13:51,Shreya Ghoshal,Jab Saiyaan,179008
2022-05-29 13:55,Mithoon,"Soch Liya (From ""Radhe Shyam"")",223016
2022-05-29 13:59,Priya Saraiya,"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",227143
2022-05-29 14:00,Rochak Kohli,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",6076
2022-05-29 16:14,Selena Gomez & The Scene,Naturally,202574
2022-05-29 16:17,Selena Gomez & The Scene,Love You Like A Love Song,188429
2022-05-29 16:19,Dua Lipa,Don't Start Now,73468
2022-05-29 17:41,Arjun,I Know You Want It (Sheila Ki Jawani),78181
2022-05-29 17:44,Pritam,Shayad - English Rendition,161073
2022-05-29 17:47,Charlie Puth,Attention,186338
2022-05-29 17:47,Anne-Marie,2002,2216
2022-05-29 18:05,Anyways,Attentions Charlie Puth,182288
2022-05-29 18:08,The Weeknd,Save Your Tears,215561
2022-05-29 18:09,Anne-Marie,2002,5479
2022-05-29 18:10,Charlie Puth,Attention - Lash Remix,62516
2022-05-29 18:13,The Weeknd,Starboy,230324
2022-05-29 18:14,The Weeknd,Blinding Lights,29696
2022-05-30 01:42,Ray-X,Alone Part 2,178181
2022-05-30 01:46,Tatiana Manaois,Me and Love Don't Get Along,232845
2022-05-30 01:47,Meghan Trainor,All The Ways,106918
2022-05-30 01:49,Tatiana Manaois,Me and Love Don't Get Along,83455
2022-05-30 05:47,Pritam,"Kahani (From ""Laal Singh Chaddha"")",208539
2022-05-30 05:51,Pritam,"Kahani (From ""Laal Singh Chaddha"")",208539
2022-05-30 05:57,Monali Thakur,Sawaar Loon,172611
2022-05-30 05:58,Amitabh Bhattacharya,Ankahee,52322
2022-05-30 06:00,Aditya A,Chaand Baaliyan,82976
2022-05-30 11:59,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-30 12:02,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-05-30 12:04,Pritam,"Main Ki Karaan? (From ""Laal Singh Chaddha"")",110330
2022-05-30 12:04,Ananya Bhat,Mehabooba,2183
2022-05-30 12:04,Neeti Mohan,Meri Jaan,1207
2022-05-30 12:25,Mithoon,"Soch Liya (From ""Radhe Shyam"")",257640
2022-05-30 12:28,Pritam,"Kahani (From ""Laal Singh Chaddha"")",208396
2022-05-30 14:10,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",232400
2022-05-31 00:55,Neeti Mohan,Soch Na Sake-Sab Tera,10550
2022-05-31 01:00,Neeti Mohan,Soch Na Sake-Sab Tera,283110
2022-05-31 01:02,Arjun,Excuse Me Girl (Ambarsariya),0
2022-05-31 01:02,Aditya A,Chaand Baaliyan,103264
2022-05-31 01:05,Dino James,Arambol,195182
2022-05-31 01:09,Imagine Dragons,Walking The Wire,232906
2022-05-31 01:12,Charlie Puth,Light Switch,185680
2022-05-31 02:00,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-05-31 02:05,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-31 02:30,NAALAYAK,Sahil,26924
2022-05-31 02:31,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",25288
2022-05-31 02:35,The Weeknd,In Your Eyes,3354
2022-05-31 02:35,The Weeknd,I Feel It Coming,264165
2022-05-31 02:37,The Weeknd,I Heard You’re Married (feat. Lil Wayne),137067
2022-05-31 04:36,The Weeknd,I Heard You’re Married (feat. Lil Wayne),107613
2022-05-31 12:07,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-05-31 12:11,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-31 12:12,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-31 12:26,Arijit Singh,Atak Gaya - Arijit Singh,94813
2022-05-31 13:51,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-05-31 13:55,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-31 13:56,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-31 13:59,Arijit Singh,Atak Gaya - Arijit Singh,137595
2022-05-31 14:10,Mithoon,"Soch Liya (From ""Radhe Shyam"")",124120
2022-06-01 02:06,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-06-01 02:38,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",66427
2022-06-01 03:10,Mithoon,"Soch Liya (From ""Radhe Shyam"")",186850
2022-06-01 08:16,KK,Ajab Si,24236
2022-06-01 09:27,Aditya A,Chaand Baaliyan,103118
2022-06-01 09:29,Arjun,Excuse Me Girl (Ambarsariya),110118
2022-06-01 09:30,Ram Sampath,"Raat Rani (From ""Modern Love (Mumbai)"")",49656
2022-06-01 09:31,Ram Sampath,Daav Laga,31582
2022-06-01 09:31,Ram Sampath,Laakh Duniya Kahe,10906
2022-06-01 09:31,Swanand Kirkire,Chiraiyya,23898
2022-06-01 10:30,The Weeknd,Starboy,6137
2022-06-01 10:31,The Weeknd,Blinding Lights,22430
2022-06-01 10:37,The Weeknd,Blinding Lights,200040
2022-06-01 10:41,The Weeknd,In Your Eyes,23526
2022-06-01 10:41,The Weeknd,In Your Eyes,237520
2022-06-01 10:45,The Weeknd,Take My Breath - Single Version,220196
2022-06-01 10:48,The Weeknd,Out of Time,150078
2022-06-01 10:49,The Weeknd,I Feel It Coming,60003
2022-06-01 13:03,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-06-01 13:15,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-06-01 13:16,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-06-01 13:26,Arijit Singh,Atak Gaya - Arijit Singh,115893
2022-06-01 13:46,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,120170
2022-06-01 15:06,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,359690
2022-06-01 15:29,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,675
2022-06-01 15:29,Neeti Mohan,Soch Na Sake-Sab Tera,7554
2022-06-01 16:54,The Weeknd,Pray For Me (with Kendrick Lamar),211287
2022-06-01 16:59,The Weeknd,I Heard You’re Married (feat. Lil Wayne),263602
2022-06-01 17:00,Ariana Grande,34+35,1188
2022-06-01 17:00,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),218
2022-06-01 17:00,Chris Brown,Go Crazy,455
2022-06-01 17:00,Zedd,Stay,198
2022-06-01 17:00,Madison Beer,Reckless,66993
2022-06-01 17:03,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),188700
2022-06-01 17:06,Chris Brown,Go Crazy,174668
2022-06-01 18:59,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,30152
2022-06-01 19:01,Aditya A,Chaand Baaliyan,103099
2022-06-02 00:25,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,426173
2022-06-02 00:29,Neeti Mohan,Soch Na Sake-Sab Tera,225273
2022-06-02 00:39,Aditya A,Chaand Baaliyan,103264
2022-06-02 00:42,Dino James,Arambol,136533
2022-06-02 04:40,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,186475
2022-06-02 04:48,KK,Dil Aaj Kal,94529
2022-06-02 12:24,Badshah,Shuru,123677
2022-06-02 12:27,Badshah,The Power Of Dreams (feat. Lisa Mishra),188226
2022-06-02 12:29,Badshah,BKL,154482
2022-06-02 12:39,Jay Sean,Nakhre (Eyes on You 2),158097
2022-06-02 12:47,Rishi Rich,Dance With You - Original Version,111095
2022-06-02 12:48,Rishi Rich,Galat Hogeya,68965
2022-06-02 13:03,Jay Sean,Eyes On You - Radio Mix,72754
2022-06-02 17:19,Badshah,"Hot Launde (feat. Fotty Seven, Bali)",30186
2022-06-02 17:22,Rishi Rich,Dance With You - Original Version,107899
2022-06-02 17:24,Jay Sean,Eyes On You - Radio Mix,144229
2022-06-02 17:28,Jay Sean,Maybe (Shayad),211796
2022-06-02 17:28,Jay Sean,Maybe (Shayad),48637
2022-06-02 17:32,Jay Sean,Down,212285
2022-06-02 17:43,Jay Sean,Stolen - Original Full Length Version,243804
2022-06-02 17:56,Mithoon,"Soch Liya (From ""Radhe Shyam"")",36920
2022-06-02 17:56,Veronica Mehta,U-N-I (Mere Dil Vich Hai Hum Tum),170545
2022-06-02 18:03,Jay Sean,Ride It (Kya Yehi Pyar Hai),189051
2022-06-03 00:03,Jay Sean,Maybe (Shayad),160905
2022-06-03 00:10,Mithoon,"Soch Liya (From ""Radhe Shyam"")",190920
2022-06-03 00:13,Rishi Rich,Dance With You - Original Version,176266
2022-06-03 00:17,Jay Sean,Down,212506
2022-06-03 00:22,Veronica Mehta,U-N-I (Mere Dil Vich Hai Hum Tum),10446
2022-06-03 00:22,Jay Sean,Stolen - Original Full Length Version,243880
2022-06-03 04:01,Arijit Singh,Atak Gaya - Arijit Singh,199407
2022-06-03 04:06,Pritam,"Main Ki Karaan? (From ""Laal Singh Chaddha"")",254228
2022-06-03 04:06,Ananya Bhat,Mehabooba,1218
2022-06-03 04:06,Neeti Mohan,Meri Jaan,36207
2022-06-03 04:11,Mithoon,"Soch Liya (From ""Radhe Shyam"")",283260
2022-06-03 05:03,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,2008
2022-06-03 05:03,Jay Sean,Stolen - Original Full Length Version,170319
2022-06-03 05:07,Jay Sean,Lights Off,253227
2022-06-03 05:08,Shankar-Ehsaan-Loy,Life Is Crazy,6754
2022-06-03 08:07,Amaal Mallik,"Heer Raanjhana (From ""Bachchhan Paandey"")",87639
2022-06-03 08:11,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-06-03 08:14,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-06-03 09:00,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",23452
2022-06-03 09:05,Pritam,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",238252
2022-06-03 09:09,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
