"endTime","artistName","trackName","msPlayed"
"2024-04-29 12:10","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",357482
"2024-04-29 12:13","Led Zeppelin","Whole Lotta Love - 1990 Remaster",45525
"2024-04-29 13:03","Christina Perri","a thousand years",285120
"2024-04-29 13:26","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",718210
"2024-04-29 13:32","Pink Floyd","One of These Days",354613
"2024-04-29 13:32","Bill Withers","Ain't No Sunshine",2783
"2024-04-29 16:37","Slayer","Delusions of Saviour",83950
"2024-04-29 16:41","Led Zeppelin","The Battle of Evermore - Mandolin / Guitar Mix from Headley Grange",253373
"2024-04-29 16:45","Oasis","The Swamp Song - Remastered",262400
"2024-04-29 16:51","Plini","Selenium Forest",365641
"2024-04-29 16:52","Link Wray & The Wraymen","Rumble",15205
"2024-04-29 17:05","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",811077
"2024-04-29 17:06","Jim Croce","Time in a Bottle",53810
"2024-04-29 17:10","Amit Trivedi","Iktara (From ""Wake Up Sid"")",205630
"2024-04-29 17:12","Amit Trivedi","Love You Zindagi",125340
"2024-04-29 17:16","Vishal Mishra","Pehle Bhi Main",250158
"2024-04-29 23:53","Megadeth","Tornado Of Souls - 2004 Remix",2379
"2024-04-30 00:08","Megadeth","Tornado Of Souls - 2004 Remix",4018
"2024-04-30 00:11","Megadeth","Tornado Of Souls - 2004 Remix",1555
"2024-04-30 00:11","Guns N' Roses","Sweet Child O' Mine",7818
"2024-04-30 10:52","Megadeth","Tornado Of Souls - 2004 Remix",300671
"2024-04-30 12:29","Megadeth","Tornado Of Souls - 2004 Remix",1919
"2024-04-30 12:29","Metallica","Seek & Destroy - Remastered",2490
"2024-04-30 12:29","Black Sabbath","Heaven and Hell",949
"2024-04-30 12:29","Gojira","Silvera",0
"2024-04-30 12:29","Vader","Fight Fire With Fire",1198
"2024-04-30 12:29","Iron Maiden","The Trooper - 2015 Remaster",1101
"2024-04-30 12:29","Skid Row","In a Darkened Room",910
"2024-04-30 12:29","Metallica","Master Of Puppets",1800
"2024-04-30 12:33","Skid Row","In a Darkened Room",235066
"2024-04-30 12:37","Skid Row","In a Darkened Room",235066
"2024-04-30 12:41","Metallica","Whiplash - Remastered",248546
"2024-04-30 12:43","Metallica","Master Of Puppets",105960
"2024-04-30 12:45","Pantera","This Love",94098
"2024-04-30 12:52","Black Sabbath","Heaven and Hell",417840
"2024-04-30 12:55","Skid Row","In a Darkened Room",235066
"2024-04-30 13:14","Pantera","Cemetery Gates",340482
"2024-05-01 00:00","Megadeth","Tornado Of Souls - 2004 Remix",5179
"2024-05-01 02:25","Christina Perri","a thousand years",171391
"2024-05-01 07:17","Nirvana","Where Did You Sleep Last Night - Live",306066
"2024-05-01 07:19","The Smiths","Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706
"2024-05-01 07:20","Megadeth","A Tout Le Monde - Remastered 2004",100536
"2024-05-01 09:50","Megadeth","A Tout Le Monde - Remastered 2004",262133
"2024-05-01 09:53","Kings of Leon","Sex on Fire",203346
"2024-05-01 09:58","Nirvana","Lithium",257053
"2024-05-01 10:02","Aerosmith","Dream On",267596
"2024-05-01 10:06","The Cure","Lovesong - Remastered",208266
"2024-05-01 10:08","Jimi Hendrix","Little Wing",145746
"2024-05-01 10:17","The Smiths","There Is a Light That Never Goes Out - 2011 Remaster",244586
"2024-05-01 10:51","Nirvana","Dumb",43055
"2024-05-01 12:40","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",100054
"2024-05-01 12:40","Pink Floyd","Comfortably Numb",7248
"2024-05-01 16:24","Pink Floyd","Time",153258
"2024-05-01 16:37","Avenged Sevenfold","Hail to the King",12695
"2024-05-01 16:37","Metallica","Whiplash - Remastered",248546
"2024-05-01 16:43","Avenged Sevenfold","Nightmare",374453
"2024-05-01 17:00","Avenged Sevenfold","A Little Piece of Heaven",342955
"2024-05-02 06:32","Queen","The Prophet's Song - Remastered 2011",16511
"2024-05-02 06:32","Hesham Abdul Wahab","Arike Ninna",958
"2024-05-02 06:32","Hesham Abdul Wahab","Arike Ninna",9266
"2024-05-02 06:33","Hesham Abdul Wahab","Arike Ninna",27606
"2024-05-02 06:34","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",1493
"2024-05-02 06:34","Megadeth","A Tout Le Monde - Remastered 2004",43337
"2024-05-02 13:17","Avenged Sevenfold","Nightmare",374453
"2024-05-02 13:19","Avenged Sevenfold","A Little Piece of Heaven",116342
"2024-05-02 13:21","Avenged Sevenfold","Bat Country",90290
"2024-05-02 13:34","Avenged Sevenfold","Nightmare",187733
"2024-05-02 20:01","John Mayer","Slow Dancing in a Burning Room",114934
"2024-05-02 20:01","TV Girl","Louise",45159
"2024-05-02 20:02","TV Girl","Lovers Rock",22015
"2024-05-02 20:04","System Of A Down","I-E-A-I-A-I-O",122050
"2024-05-02 20:04","girl in red","we fell in love in october",14169
"2024-05-02 20:05","The Weeknd","Stargirl Interlude",19807
"2024-05-02 20:06","blink-182","All The Small Things",61635
"2024-05-02 20:08","Coldplay","Yellow",165928
"2024-05-02 20:12","Coldplay","Sparks",227093
"2024-05-02 20:15","Coldplay","The Scientist",187014
"2024-05-02 20:20","Coldplay","Fix You",295533
"2024-05-02 20:23","The Chainsmokers","Something Just Like This",140078
"2024-05-02 20:26","Arctic Monkeys","I Wanna Be Yours",183956
"2024-05-02 20:27","Twenty One Pilots","Stressed Out",82110
"2024-05-02 20:27","The Lumineers","Ho Hey",6931
"2024-05-02 20:31","BØRNS","Electric Love",218106
"2024-05-02 20:35","Ed Sheeran","Photograph",1865
"2024-05-02 20:35","Lana Del Rey","Summertime Sadness",215069
"2024-05-02 20:37","Christina Perri","a thousand years",108228
"2024-05-02 20:41","James Arthur","A Thousand Years",254316
"2024-05-02 20:42","James Arthur","Say You Won't Let Go",12859
"2024-05-02 20:46","Christina Perri","a thousand years",263361
"2024-05-02 20:49","Stephen Sanchez","Until I Found You",177720
"2024-05-02 20:52","Elvis Presley","Can't Help Falling in Love",182360
"2024-05-02 20:55","Stephen Sanchez","Until I Found You (with Em Beihold) - Em Beihold Version",176440
"2024-05-02 20:58","Billy Joel","Vienna",214240
"2024-05-02 21:02","Coldplay","Yellow",86706
"2024-05-03 03:57","Arctic Monkeys","I Wanna Be Yours",183956
"2024-05-03 04:02","Christina Perri","a thousand years",285120
"2024-05-03 04:06","girl in red","we fell in love in october",184153
"2024-05-03 04:06","John Lennon","Beautiful Boy (Darling Boy) - Remastered 2010",47387
"2024-05-03 04:09","The Beatles","I Want To Hold Your Hand - Remastered 2015",145746
"2024-05-03 04:12","The Beatles","Michelle - Remastered 2009",162373
"2024-05-03 04:15","The Beatles","Across The Universe - Remastered 2009",228133
"2024-05-03 04:18","The Beatles","Girl - Remastered 2009",151720
"2024-05-03 05:31","The Beatles","Julia - Remastered 2009",141215
"2024-05-03 07:09","AC/DC","You Shook Me All Night Long",210173
"2024-05-03 07:11","U2","Pride (In The Name Of Love) - Remastered 2009",107235
"2024-05-03 07:15","TOTO","Hold the Line",235546
"2024-05-03 07:21","Aerosmith","Janie's Got A Gun",330533
"2024-05-03 07:23","Kansas","Carry on Wayward Son",94935
"2024-05-03 08:21","The Beatles","Eight Days A Week - Remastered 2009",5091
"2024-05-03 08:24","The Beatles","I Call Your Name - Remastered 2009",11360
"2024-05-03 08:24","The Beatles","In My Life - Remastered 2009",10996
"2024-05-03 08:24","The Beatles","In My Life - Remastered 2009",27879
"2024-05-03 08:24","The Beatles","If I Needed Someone - Remastered 2009",0
"2024-05-03 08:28","The Beatles","Don't Let Me Down - Remastered 2009",215733
"2024-05-03 08:36","The Beatles","Oh! Darling - Remastered 2009",85846
"2024-05-03 08:37","The Beatles","Oh! Darling - Remastered 2009",22911
"2024-05-03 08:46","Guns N' Roses","November Rain",536066
"2024-05-03 08:52","Guns N' Roses","Knockin' On Heaven's Door",336000
"2024-05-03 08:56","Guns N' Roses","Don't Cry (Original)",283733
"2024-05-03 08:59","The Beatles","I Saw Her Standing There - Remastered 2009",173946
"2024-05-03 09:02","The Beatles","And I Love Her - Remastered 2009",149693
"2024-05-03 09:04","Guns N' Roses","November Rain",136534
"2024-05-03 11:08","Anurag Kulkarni","Pillaa Raa",16878
"2024-05-03 11:09","Sid Sriram","Undiporaadhey",16474
"2024-05-03 11:22","Thaman S","Koppamga Koppamga - From ""Mr. Majnu""",14335
"2024-05-03 11:29","Cigarettes After Sex","Sweet",30977
"2024-05-03 11:38","Thaman S","Koppamga Koppamga - From ""Mr. Majnu""",274158
"2024-05-03 11:39","Alphonse","Emitemitemo - Telugu",39476
"2024-05-03 11:56","Aerosmith","Taste of India",707
"2024-05-03 12:17","Aerosmith","Taste of India",27829
"2024-05-03 14:16","The Smiths","Asleep - 2011 Remaster",5557
"2024-05-03 14:21","Dream Theater","Another Day",263120
"2024-05-03 14:27","Black Sabbath","Iron Man (2012 Remaster)",353613
"2024-05-03 14:29","The Beach Boys","Wouldn't It Be Nice - Remastered 1999",132794
"2024-05-03 14:33","Megadeth","Symphony Of Destruction",246733
"2024-05-03 14:38","Iron Maiden","The Trooper - 2015 Remaster",217449
"2024-05-03 16:02","Djo","End of Beginning",38424
"2024-05-03 16:26","Pink Floyd","High Hopes",46722
"2024-05-03 17:27","Tame Impala","Elephant",211226
"2024-05-03 17:38","Lynyrd Skynyrd","Free Bird",645917
"2024-05-03 17:43","Mazzy Star","Fade Into You",295600
"2024-05-03 17:44","Tame Impala","Let It Happen",32666
"2024-05-04 00:15","Megadeth","Tornado Of Souls - 2004 Remix",7167
"2024-05-04 00:16","Guns N' Roses","Sweet Child O' Mine",2565
"2024-05-04 00:26","Megadeth","Tornado Of Souls - 2004 Remix",4863
"2024-05-04 01:35","Megadeth","Tornado Of Souls - 2004 Remix",234961
"2024-05-04 01:42","Ozzy Osbourne","Crazy Train",450651
"2024-05-04 01:44","Van Halen","Eruption - 2015 Remaster",102080
"2024-05-04 01:52","Led Zeppelin","Stairway to Heaven - Remaster",482830
"2024-05-04 01:59","Eagles","Hotel California - 2013 Remaster",391376
"2024-05-04 02:08","Guns N' Roses","November Rain",536066
"2024-05-04 02:08","Guns N' Roses","November Rain",1378
"2024-05-04 02:08","Led Zeppelin","Stairway to Heaven - Remaster",10195
"2024-05-04 02:08","Led Zeppelin","Stairway to Heaven - Remaster",834
"2024-05-04 02:11","Deep Purple","Smoke On The Water - Remastered 2012",0
"2024-05-04 02:11","Deep Purple","Highway Star - Remastered 2012",1001
"2024-05-04 02:11","AC/DC","Highway to Hell",175492
"2024-05-04 02:11","Lynyrd Skynyrd","Free Bird",2180
"2024-05-04 02:11","Guns N' Roses","Sweet Child O' Mine",974
"2024-05-04 02:20","Lynyrd Skynyrd","Free Bird",547106
"2024-05-04 02:26","Guns N' Roses","Sweet Child O' Mine",356066
"2024-05-04 02:28","Led Zeppelin","Whole Lotta Love - 1990 Remaster",145006
"2024-05-04 02:29","Jimi Hendrix","All Along the Watchtower",6701
"2024-05-04 02:32","Jimi Hendrix","Little Wing",145746
"2024-05-04 02:36","Jimi Hendrix","Little Wing",792
"2024-05-04 02:36","Jimi Hendrix","Voodoo Child (Slight Return)",76410
"2024-05-04 02:41","Ozzy Osbourne","Crazy Train",293183
"2024-05-04 02:44","Jimi Hendrix","Purple Haze",170813
"2024-05-04 02:44","Jimi Hendrix","Hey Joe",10923
"2024-05-04 03:02","Jimi Hendrix","Purple Haze",810
"2024-05-04 03:02","Jimi Hendrix","Hey Joe",330
"2024-05-04 03:03","Jimi Hendrix","Voodoo Child (Slight Return)",45517
"2024-05-04 03:11","Metallica","Master Of Puppets",515386
"2024-05-04 03:12","Megadeth","Holy Wars...The Punishment Due - 2004 Remix",826
"2024-05-04 03:12","Allman Brothers Band","Statesboro Blues",0
"2024-05-04 03:12","Judas Priest","Painkiller",0
"2024-05-04 03:12","Van Halen","Hot for Teacher - 2015 Remaster",1389
"2024-05-04 03:12","Metallica","Moth Into Flame",758
"2024-05-04 03:12","AC/DC","Thunderstruck",61430
"2024-05-04 03:13","Avenged Sevenfold","Hail to the King",1668
"2024-05-04 03:13","Metallica","Moth Into Flame",51977
"2024-05-04 03:18","Avenged Sevenfold","A Little Piece of Heaven",22271
"2024-05-04 03:23","Avenged Sevenfold","A Little Piece of Heaven",329287
"2024-05-04 03:24","Avenged Sevenfold","Afterlife",37981
"2024-05-04 03:31","Avenged Sevenfold","Cosmic",451160
"2024-05-04 03:37","Avenged Sevenfold","Beautiful Morning",363560
"2024-05-04 04:32","Yuvan Shankar Raja","Povodhe Prema",274933
"2024-05-04 04:35","Sanam","Mere Mehboob Qayamat Hogi",167961
"2024-05-04 04:35","Yuvan Shankar Raja","Povodhe Prema",3168
"2024-05-04 04:41","Arijit Singh","Milne Hai Mujhse Aayi",337079
"2024-05-04 04:45","Amit Trivedi","Iktara (From ""Wake Up Sid"")",611
"2024-05-04 04:45","Bobo Shashi","Ye Mantramo",184023
"2024-05-04 04:45","Yuvan Shankar Raja","Povodhe Prema",122
"2024-05-04 04:45","Arijit Singh","Milne Hai Mujhse Aayi",1359
"2024-05-04 04:45","NAALAYAK","Bawra",5177
"2024-05-04 04:45","The Local Train","Aaoge Tum Kabhi",771
"2024-05-04 04:47","Bobo Shashi","Ye Mantramo",138736
"2024-05-04 09:22","Karnival","Control Room",6514
"2024-05-04 09:24","The Local Train","Aaoge Tum Kabhi",95719
"2024-05-04 09:30","Mohit Chauhan","Saadda Haq",362662
"2024-05-04 09:35","Arijit Singh","Milne Hai Mujhse Aayi",295798
"2024-05-04 09:39","Raghav Chaitanya","Hua Main",277021
"2024-05-04 09:42","Farhan Akhtar","Pichle Saat Dinon Mein (Album Version)",187942
"2024-05-04 09:47","M. M. Keeravaani","Konchem Konchem",244533
"2024-05-04 09:51","Evanescence","Bring Me To Life",235893
"2024-05-04 09:55","Thaman S","Koppamga Koppamga - From ""Mr. Majnu""",274158
"2024-05-04 10:01","Mohit Chauhan","Saadda Haq",362662
"2024-05-04 10:06","Arijit Singh","Milne Hai Mujhse Aayi",295798
"2024-05-04 10:11","Yuvan Shankar Raja","Povodhe Prema",274933
"2024-05-04 10:29","NAALAYAK","Bawra",238378
"2024-05-04 11:06","Blue","One Love",298
"2024-05-04 12:13","Amit Trivedi","Iktara (From ""Wake Up Sid"")",101694
"2024-05-04 15:57","Evanescence","Bring Me To Life",981
"2024-05-04 15:57","Amit Trivedi","Iktara (From ""Wake Up Sid"")",243607
"2024-05-04 15:57","NAALAYAK","Bawra",1163
"2024-05-04 16:27","M. M. Keeravaani","Konchem Konchem",244533
"2024-05-04 16:31","Thaman S","Koppamga Koppamga - From ""Mr. Majnu""",234702
"2024-05-04 16:31","Mohit Chauhan","Saadda Haq",1686
"2024-05-04 16:35","Raghav Chaitanya","Hua Main",277021
"2024-05-04 16:41","The Local Train","Aaoge Tum Kabhi",313163
"2024-05-04 16:44","Farhan Akhtar","Pichle Saat Dinon Mein (Album Version)",187942
"2024-05-04 16:47","Bobo Shashi","Ye Mantramo",167889
"2024-05-04 16:51","Sanam","Mere Mehboob Qayamat Hogi",241132
"2024-05-04 16:56","Arijit Singh","Milne Hai Mujhse Aayi",295798
"2024-05-04 17:00","Yuvan Shankar Raja","Povodhe Prema",274933
"2024-05-04 17:12","Linkin Park","Numb",187520
"2024-05-04 17:24","Alphonse","Emitemitemo - Telugu",143455
"2024-05-04 17:52","Queen","Another One Bites The Dust - Remastered 2011",73983
"2024-05-05 00:28","Megadeth","Tornado Of Souls - 2004 Remix",1833
"2024-05-05 00:38","Megadeth","Tornado Of Souls - 2004 Remix",3073
"2024-05-05 07:53","Jimi Hendrix","All Along the Watchtower",240800
"2024-05-05 07:55","Jimi Hendrix","Little Wing",145746
"2024-05-05 07:58","Jimi Hendrix","Purple Haze",170813
"2024-05-05 08:01","Jimi Hendrix","Hey Joe",210160
"2024-05-05 09:01","Jimi Hendrix","Voodoo Child (Slight Return)",300431
"2024-05-05 10:34","Sanam","Mere Mehboob Qayamat Hogi",241132
"2024-05-05 10:39","Yuvan Shankar Raja","Povodhe Prema",274933
"2024-05-05 10:41","Bobo Shashi","Ye Mantramo",167889
"2024-05-05 10:46","Arijit Singh","Milne Hai Mujhse Aayi",295798
"2024-05-05 10:51","Evanescence","Bring Me To Life",2068
"2024-05-05 10:51","Mohit Chauhan","Saadda Haq",249594
"2024-05-05 10:51","The Local Train","Aaoge Tum Kabhi",2108
"2024-05-05 10:55","Raghav Chaitanya","Hua Main",277021
"2024-05-05 10:58","Farhan Akhtar","Pichle Saat Dinon Mein (Album Version)",187942
"2024-05-05 11:11","Amit Trivedi","Iktara (From ""Wake Up Sid"")",134612
"2024-05-05 12:33","Yuvan Shankar Raja","Povodhe Prema",274933
"2024-05-05 12:34","Evanescence","Bring Me To Life",80022
"2024-05-05 12:37","Jimi Hendrix","Voodoo Child (Slight Return)",129058
"2024-05-05 12:51","Pink Floyd","High Hopes",230061
"2024-05-05 13:19","Ozzy Osbourne","Mama, I'm Coming Home",1561
"2024-05-05 13:33","Ozzy Osbourne","Crazy Train",253781
"2024-05-05 14:52","Bobo Shashi","Ye Mantramo",167889
"2024-05-05 14:58","Arijit Singh","Milne Hai Mujhse Aayi",368443
"2024-05-05 15:02","M. M. Keeravaani","Konchem Konchem",244533
"2024-05-05 15:02","Thaman S","Koppamga Koppamga - From ""Mr. Majnu""",9927
"2024-05-05 15:06","Amit Trivedi","Iktara (From ""Wake Up Sid"")",253773
"2024-05-05 15:10","Evanescence","Bring Me To Life",235893
"2024-05-05 15:16","The Local Train","Aaoge Tum Kabhi",313163
"2024-05-05 15:18","M. M. Keeravaani","Konchem Konchem",142387
"2024-05-06 03:09","Metallica","Battery",6807
"2024-05-06 03:14","Metallica","Master Of Puppets",276949
"2024-05-06 04:04","Mithoon","Tum Hi Ho",259700
"2024-05-06 04:08","Pritam","Tum Se Hi",210056
"2024-05-06 04:09","Arijit Singh","Milne Hai Mujhse Aayi",900
"2024-05-06 04:12","Farhan Akhtar","Pichle Saat Dinon Mein (Album Version)",187942
"2024-05-06 04:12","Raghav Chaitanya","Hua Main",54
"2024-05-06 04:15","Farhan Akhtar","Pichle Saat Dinon Mein (Album Version)",187942
"2024-05-06 04:19","Raghav Chaitanya","Hua Main",277021
"2024-05-06 04:25","NAALAYAK","Bawra",313578
"2024-05-06 04:26","Motörhead","Overkill",19131
"2024-05-06 04:26","Arijit Singh","Milne Hai Mujhse Aayi",20953
"2024-05-06 04:34","Pantera","I'm Broken",55210
"2024-05-06 05:59","Jimi Hendrix","All Along the Watchtower",37850
"2024-05-06 06:02","Judas Priest","Painkiller",70040
"2024-05-06 13:22","David Bowie","Heroes - 2017 Remaster",0
"2024-05-06 13:24","Nirvana","About A Girl",168428
"2024-05-06 13:31","Pink Floyd","Money",365004
"2024-05-06 13:34","Led Zeppelin","Going to California - Remaster",212160
"2024-05-06 13:35","Joy Division","Love Will Tear Us Apart - 2020 Remaster",35318
"2024-05-06 14:22","The Smashing Pumpkins","Tonight, Tonight - Remastered 2012",1132
"2024-05-06 14:22","Pink Floyd","Us and Them",2216
"2024-05-06 14:22","The Cranberries","Linger",0
"2024-05-06 14:23","Pixies","Here Comes Your Man",0
"2024-05-06 14:29","Scorpions","Still Loving You",403453
"2024-05-06 14:35","Dr. Dog","Where'd All the Time Go?",233785
"2024-05-06 16:22","Pink Floyd","Have a Cigar",74500
"2024-05-06 16:33","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",680600
"2024-05-06 16:37","Jimi Hendrix","Bold as Love",251013
"2024-05-06 17:04","Pink Floyd","High Hopes",14566
"2024-05-06 17:04","John Mayer","Bold as Love",0
"2024-05-06 17:09","Jimi Hendrix","Bold as Love",257043
"2024-05-06 17:09","Pink Floyd","High Hopes",1026
"2024-05-06 17:45","Pink Floyd","High Hopes",1846970
"2024-05-07 02:56","Ozzy Osbourne","Mama, I'm Coming Home",2125
"2024-05-07 02:56","Metallica","The Unforgiven II",9856
"2024-05-07 03:02","Ozzy Osbourne","Mama, I'm Coming Home",9068
"2024-05-07 03:02","Ozzy Osbourne","No More Tears",2820
"2024-05-07 03:02","Ozzy Osbourne","Crazy Train",318010
"2024-05-07 03:06","Metallica","Mama Said",274582
"2024-05-07 03:09","Foo Fighters","Walk",166844
"2024-05-07 03:17","Alter Bridge","Blackbird",478133
"2024-05-07 03:21","Iron Maiden","Run to the Hills - 2015 Remaster",233506
"2024-05-07 03:47","Metallica","The Unforgiven II",333418
"2024-05-07 06:05","Pink Floyd","High Hopes",510964
"2024-05-07 06:07","Eric Clapton","Promises",108945
"2024-05-07 06:13","Eric Clapton","Promises",9606
"2024-05-07 06:16","Eric Clapton","Promises",181226
"2024-05-07 06:20","Eric Clapton","Golden Ring",210293
"2024-05-07 06:23","Eric Clapton","Tulsa Time",210933
"2024-05-07 06:34","B.B. King","Bring It On Home To Me",7509
"2024-05-07 08:47","Slayer","Raining Blood",14335
"2024-05-07 10:53","Eric Clapton","Promises",189137
"2024-05-07 10:58","Pink Floyd","Have a Cigar",307733
"2024-05-07 11:02","TOTO","Hold the Line",1540
"2024-05-07 11:02","Nirvana","About A Girl",3359
"2024-05-07 11:02","The Beatles","Something - Remastered 2009",970
"2024-05-07 11:02","Foo Fighters","Everlong",1930
"2024-05-07 11:02","John Mayer","Waiting On the World to Change",201173
"2024-05-07 11:04","Creedence Clearwater Revival","Have You Ever Seen The Rain",160133
"2024-05-07 11:08","Jimi Hendrix","Little Wing",145746
"2024-05-07 11:21","Aerosmith","Dream On",267596
"2024-05-07 11:26","Guns N' Roses","Don't Cry (Original)",283733
"2024-05-07 11:38","Bob Dylan","Knockin' On Heaven's Door",41569
"2024-05-07 11:41","girl in red","we fell in love in october",184153
"2024-05-07 11:42","Djo","End of Beginning",25600
"2024-05-07 11:44","Led Zeppelin","Kashmir - Remaster",14160
"2024-05-07 13:07","Guns N' Roses","Estranged",557878
"2024-05-07 13:30","Metallica","Seek & Destroy - Remastered",141260
"2024-05-07 18:51","Ricky Montgomery","Line Without a Hook",5591
"2024-05-07 18:52","Taylor Swift","Lover",108650
"2024-05-07 18:53","TV Girl","Lovers Rock",29431
"2024-05-07 18:54","Ricky Montgomery","Mr. Loverman",75958
"2024-05-07 18:57","The Walters","I Love You So",5569
"2024-05-07 18:57","Arctic Monkeys","I Wanna Be Yours",183956
"2024-05-07 18:59","Beach Bunny","Cloud 9",70095
"2024-05-07 19:00","Clairo","Sofia",85538
"2024-05-07 19:08","Cavetown","Boys Will Be Bugs",505823
"2024-05-07 19:10","Scorpions","Still Loving You",82054
"2024-05-08 02:36","Cavetown","Boys Will Be Bugs",159934
"2024-05-08 02:37","Cavetown","Juliet",99715
"2024-05-08 02:38","Cavetown","Devil Town",13993
"2024-05-08 02:43","Metallica","Enter Sandman",331266
"2024-05-08 02:44","System Of A Down","Chop Suey!",67034
"2024-05-08 02:47","Guns N' Roses","Welcome To The Jungle",9166
"2024-05-08 02:47","Nirvana","Heart-Shaped Box",136831
"2024-05-08 02:50","System Of A Down","Lonely Day",167906
"2024-05-08 02:56","My Chemical Romance","Welcome to the Black Parade",271187
"2024-05-08 03:18","System Of A Down","Hypnotize",5120
"2024-05-08 03:25","Queen","Crazy Little Thing Called Love - Remastered 2011",163373
"2024-05-08 03:29","Queen","I Want To Break Free - Single Remix",258013
"2024-05-08 03:34","Queen","I Was Born To Love You - 2011 Remaster",289813
"2024-05-08 04:05","Queen","Heaven For Everyone - Remastered 2011",324398
"2024-05-08 06:24","Amit Trivedi","Iktara (From ""Wake Up Sid"")",253773
"2024-05-08 07:37","Passenger","Let Her Go",252733
"2024-05-08 07:41","Fleetwood Mac","Dreams - 2004 Remaster",257800
"2024-05-08 07:44","Eric Clapton","Promises",181226
"2024-05-08 07:49","Ozzy Osbourne","Crazy Train",293183
"2024-05-08 07:53","Passenger","Let Her Go",252733
"2024-05-08 11:25","The Local Train","Aaoge Tum Kabhi",154307
"2024-05-08 14:11","Eric Clapton","Promises",134229
"2024-05-09 01:59","John Mayer","Slow Dancing in a Burning Room",242000
"2024-05-09 02:00","Guns N' Roses","Patience",97304
"2024-05-09 02:05","Snow Patrol","Chasing Cars",36152
"2024-05-09 02:05","The Police","Every Breath You Take",253920
"2024-05-09 02:09","Aerosmith","Crazy",216175
"2024-05-09 03:46","Queen","Jealousy - Remastered 2011",36038
"2024-05-09 04:00","Jimi Hendrix","Little Wing",7561
"2024-05-09 04:00","Deep Purple","Soldier of Fortune",195160
"2024-05-09 06:22","System Of A Down","Lonely Day",167906
"2024-05-09 06:24","The Beach Boys","Wouldn't It Be Nice - Remastered 1999",145106
"2024-05-09 06:29","Metallica","The Unforgiven",288060
"2024-05-09 06:44","Metallica","Master Of Puppets",298922
"2024-05-09 14:26","Metallica","One",375333
"2024-05-09 15:11","System Of A Down","Aerials",984
"2024-05-09 15:11","System Of A Down","Aerials",1791
"2024-05-09 15:11","System Of A Down","Toxicity",938
"2024-05-09 15:11","Alice In Chains","Them Bones (2022 Remaster)",0
"2024-05-09 15:13","Judas Priest","Painkiller",1586
"2024-05-09 15:13","Judas Priest","Painkiller",4993
"2024-05-09 15:13","System Of A Down","Lonely Day",111637
"2024-05-09 15:15","System Of A Down","I-E-A-I-A-I-O",109548
"2024-05-09 15:17","Metallica","Whiplash - Remastered",121463
"2024-05-09 15:19","Metallica","Whiplash - Remastered",146749
"2024-05-09 15:22","Metallica","Whiplash - Remastered",187604
"2024-05-09 15:28","Megadeth","Tornado Of Souls - 2004 Remix",259041
"2024-05-09 15:29","Led Zeppelin","Black Dog - Remaster",2079
"2024-05-09 15:29","Lynyrd Skynyrd","Free Bird",22987
"2024-05-09 15:36","Lynyrd Skynyrd","Free Bird",96949
"2024-05-09 15:38","A.R. Rahman","Saathiya",66943
"2024-05-09 15:40","KK","Feel My Love",18568
"2024-05-09 15:40","KK","Ye Mera Jaha",108128
"2024-05-09 15:41","Pink Floyd","Shine On You Crazy Diamond (Pts. 1-5)",57831
"2024-05-09 15:43","Pink Floyd","High Hopes",104556
"2024-05-09 16:06","Pink Floyd","Time",60353
"2024-05-09 16:38","Sachin-Jigar","Jeena Jeena",183807
"2024-05-09 16:40","Sachin-Jigar","Jeena Jeena",85662
"2024-05-09 16:40","Atif Aslam","Aadat - From ""Kalyug""",13962
"2024-05-09 16:44","Mustafa Zahid","Bhula Dena",240723
"2024-05-09 16:47","Arijit Singh","Aasan Nahin Yahan",214470
"2024-05-09 16:51","Shreya Ghoshal","Sunn Raha Hai (Female Version)",240389
"2024-05-09 16:56","Arijit Singh","Milne Hai Mujhse Aayi",295798
"2024-05-09 16:59","Mithoon","Aashiqui (The Love Theme)",162366
"2024-05-09 17:03","Mithoon","Tum Hi Ho (Remix)",237337
"2024-05-09 17:07","Sanam","Mere Mehboob Qayamat Hogi",241132
"2024-05-09 17:12","Atif Aslam","Aadat - From ""Kalyug""",288392
"2024-05-10 02:41","STEELHEART","She's Gone",353908
"2024-05-10 03:23","Scorpions","Still Loving You",403453
"2024-05-10 03:31","Eric Clapton","Tears in Heaven",0
"2024-05-10 03:31","Aerosmith","Cryin'",154340
"2024-05-10 03:31","The Beatles","Norwegian Wood (This Bird Has Flown) - Remastered 2009",0
"2024-05-10 03:31","Eric Clapton","Cocaine",0
"2024-05-10 03:31","The Beatles","Octopus's Garden - Remastered 2009",1740
"2024-05-10 03:34","Iron Maiden","The Trooper - 2015 Remaster",1773
"2024-05-10 03:34","System Of A Down","Lonely Day",167906
"2024-05-10 03:34","Pantera","This Love",23436
"2024-05-10 03:39","Dream Theater","Another Day",263120
"2024-05-10 03:42","Megadeth","She-Wolf - Remastered 2004 / Remixed",217800
